Event id,Trip id,DSS IVS,Event time (local),Local UTC offset (minutes),Type,Detected type,Duration (sec),Speed (kph),Speed (mph),Distance covered (metres),Distance covered (feet),Confirmation,Sub-type,Confirmed by,Confirmation time,Bearing (degrees),GPIO alert,Audio alert,Trip start time,Time into trip (minutes),Trip distance (kms),Trip distance (miles)
102527323,10202806,P04025-S00000599,4/9/17 17:43,480,fatigue,fatigue,1.85,89,55,46,150,false positive,yawning,Elyse,4/9/17 19:38,243,Yes,Yes,4/9/17 16:03,100,139,87
102505430,10198133,P01020-S00000110,4/9/17 18:05,480,fatigue,fatigue,1.85,90,56,46,152,false positive,yawning,Elyse,4/9/17 18:07,166,Yes,Yes,4/9/17 12:32,334,408,254
102527496,10202847,P04025-S00002198,4/9/17 19:36,480,distraction,glance_away,4.52,77,48,97,318,false positive,system error,Elyse,4/9/17 19:39,10,Yes,Yes,4/9/17 16:05,211,268,167
101640451,10124899,Unit016,1/9/17 15:15,480,distraction,glance_away,4.35,88,55,106,349,verified,distracted driving,Analyst 12,1/9/17 17:09,332,Yes,Yes,1/9/17 13:34,101,122,76
102536776,10205193,P04025-S00008556,4/9/17 20:16,480,fatigue,fatigue,1.98,90,56,49,162,false positive,acceptable driving,Zarifah,4/9/17 20:20,182,Yes,Yes,4/9/17 17:48,148,215,134
102547407,10200757,P04025-S00007309,4/9/17 21:02,480,distraction,glance_down,8.1,89,55,201,658,false positive,acceptable driving,Zarifah,4/9/17 21:05,249,Yes,Yes,4/9/17 14:27,395,337,210
102565929,10208633,P04025-S00000953,4/9/17 22:26,480,fatigue,fatigue,1.73,84,52,40,133,false positive,acceptable driving,Zarifah,4/9/17 22:28,0,Yes,Yes,4/9/17 20:24,122,163,101
119585655,11731213,Unit002,20/10/17 13:42,480,fatigue,fatigue,7.08,73,45,143,469,false positive,acceptable driving,Stefanie Mendoza,20/10/17 13:44,181,Yes,Yes,43028.56,21,30,19
119586132,11731213,Unit002,20/10/17 13:44,480,fatigue,fatigue,2.73,91,57,69,227,false positive,acceptable driving,Andrew Valenzuela,20/10/17 13:45,219,Yes,Yes,43028.56,23,33,21
120303642,11790784,Unit002,22/10/17 11:10,480,distraction,glance_away,4.57,92,57,117,382,false positive,acceptable driving,Katelyn,22/10/17 11:13,56,No,No,43030.44,38,36,22
120310495,11790784,Unit002,22/10/17 11:41,480,distraction,glance_away,8.95,74,46,183,600,false positive,eyewear interference,Heather,22/10/17 11:43,82,No,No,43030.44,68,65,40
102681168,10218058,P04025-S00008570,5/9/17 7:11,480,distraction,glance_down,4.95,63,39,87,284,false positive,acceptable driving,Zarifah,5/9/17 7:14,359,Yes,Yes,5/9/17 4:49,142,98,61
102683767,10218058,P04025-S00008570,5/9/17 7:19,480,fatigue,fatigue,1.95,75,47,41,133,false positive,eyewear interference,Zarifah,5/9/17 7:25,34,Yes,Yes,5/9/17 4:49,150,108,67
120315745,11790784,Unit002,22/10/17 12:05,480,distraction,glance_away,4.87,86,54,117,383,false positive,acceptable driving,Heather,22/10/17 12:07,48,No,No,43030.44,93,93,58
102699963,10221525,P04025-S00008556,5/9/17 8:27,480,distraction,glance_down,11.95,89,55,296,971,false positive,system error,Brandy,5/9/17 8:29,180,No,No,5/9/17 6:47,101,111,69
120331467,11790784,Unit002,22/10/17 13:13,480,distraction,glance_away,4.55,92,57,116,380,false positive,eyewear interference,Heather,22/10/17 13:19,16,No,No,43030.44,161,168,104
120336575,11790784,Unit002,22/10/17 13:36,480,distraction,glance_away,10.52,90,56,264,865,false positive,acceptable driving,Katelyn,22/10/17 13:38,84,No,No,43030.44,184,201,125
120587452,11812404,Unit002,23/10/17 8:12,480,fatigue,fatigue,1.97,91,57,50,163,false positive,acceptable driving,Heather,23/10/17 8:15,236,Yes,Yes,43031.3,64,66,41
102750175,10223607,P04025-S00007309,5/9/17 10:16,480,distraction,glance_away,10.23,92,57,260,853,false positive,system error,Elyse,5/9/17 11:42,181,Yes,Yes,5/9/17 8:36,101,133,83
102769304,10221525,P04025-S00008556,5/9/17 10:22,480,fatigue,fatigue,2.08,82,51,47,156,false positive,acceptable driving,Elyse,5/9/17 12:53,241,Yes,Yes,5/9/17 6:47,215,273,170
102769328,10221525,P04025-S00008556,5/9/17 10:36,480,fatigue,fatigue,1.53,76,47,32,106,false positive,acceptable driving,Elyse,5/9/17 12:53,166,Yes,Yes,5/9/17 6:47,230,293,182
102769509,10221525,P04025-S00008556,5/9/17 10:46,480,fatigue,fatigue,1.9,58,36,31,101,false positive,acceptable driving,Elyse,5/9/17 12:53,174,Yes,Yes,5/9/17 6:47,239,306,190
120689543,11812404,Unit002,23/10/17 13:47,480,distraction,glance_away,7.2,90,56,179,589,false positive,acceptable driving,Heather,23/10/17 13:50,229,No,No,43031.3,399,515,320
123564973,12064621,Unit002,30/10/17 10:16,480,distraction,glance_away,4.68,92,57,119,392,false positive,eyewear interference,Elyse,30/10/17 10:18,281,No,No,43038.28,208,290,180
102779557,10224766,P04025-S00000529,5/9/17 12:00,480,distraction,glance_down,4.68,90,56,117,382,false positive,acceptable driving,Elyse,5/9/17 13:31,234,No,No,5/9/17 9:22,158,183,114
103028033,10221739,P04025-S00008570,5/9/17 12:23,480,distraction,glance_down,4.87,91,56,123,403,false positive,acceptable driving,Zarifah,6/9/17 6:36,202,Yes,Yes,5/9/17 7:23,301,346,215
102813620,10233536,P04025-S00008510,5/9/17 15:46,480,distraction,glance_away,4.62,82,51,105,345,false positive,system error,Brandy,5/9/17 15:50,166,No,No,5/9/17 15:15,31,11,7
126362180,12306582,Unit002,5/11/17 11:54,480,fatigue,fatigue,3.63,31,19,31,102,false positive,acceptable driving,Pidok,5/11/17 12:01,358,Yes,Yes,5/11/17 11:23,30,16,10
102828433,10233219,P04025-S00006942,5/9/17 16:41,480,distraction,glance_away,6.37,91,57,161,529,false positive,system error,Elyse,5/9/17 16:47,97,No,No,5/9/17 15:00,101,145,90
126363556,12306582,Unit002,5/11/17 11:58,480,fatigue,fatigue,2.92,92,57,74,244,false positive,acceptable driving,Pidok,5/11/17 12:06,359,Yes,Yes,5/11/17 11:23,34,20,12
103037818,10233086,P04025-S00001233,5/9/17 18:04,480,fatigue,fatigue,1.75,66,41,32,105,false positive,yawning,Zarifah,6/9/17 7:12,39,Yes,Yes,5/9/17 14:55,189,193,120
102848905,10229323,P04025-S00007089,5/9/17 18:08,480,distraction,glance_away,4.58,91,57,116,380,false positive,acceptable driving,Brandy,5/9/17 18:11,236,No,No,5/9/17 12:22,347,400,249
126402300,12306582,Unit002,5/11/17 13:22,480,fatigue,fatigue,5.22,77,48,112,368,false positive,acceptable driving,Richard,5/11/17 15:21,64,Yes,Yes,5/11/17 11:23,118,106,66
102870877,10238804,P04025-S00000947,5/9/17 19:31,480,distraction,glance_away,4.83,90,56,120,395,false positive,acceptable driving,Brandy,5/9/17 19:33,89,Yes,Yes,5/9/17 19:01,31,35,22
102875685,10229323,P04025-S00007089,5/9/17 19:38,480,distraction,glance_away,4.65,91,56,117,385,false positive,acceptable driving,Elyse,5/9/17 19:51,222,No,No,5/9/17 12:22,437,477,296
102875722,10229323,P04025-S00007089,5/9/17 19:44,480,distraction,glance_away,4.18,90,56,105,345,false positive,acceptable driving,Elyse,5/9/17 19:51,227,No,No,5/9/17 12:22,443,486,302
126402400,12306582,Unit002,5/11/17 13:24,480,fatigue,fatigue,2.57,92,57,66,216,false positive,acceptable driving,Richard,5/11/17 15:20,58,Yes,Yes,5/11/17 11:23,121,110,68
102905421,10229323,P04025-S00007089,5/9/17 21:15,480,distraction,glance_away,6.85,91,56,172,566,false positive,acceptable driving,Katelyn,5/9/17 21:50,219,No,No,5/9/17 12:22,533,622,387
126724793,12329457,Unit002,6/11/17 11:19,480,distraction,glance_away,4.42,91,57,112,367,false positive,acceptable driving,Will,6/11/17 11:23,249,No,No,6/11/17 7:10,249,340,211
103028330,10254492,P04025-S00008430,6/9/17 6:33,480,fatigue,fatigue,1.42,1,1,1,2,false positive,testing,Katelyn,6/9/17 6:36,208,Yes,Yes,6/9/17 6:30,3,0,0
126806828,12340125,Unit002,6/11/17 15:08,480,distraction,glance_away,5.9,63,39,104,340,false positive,acceptable driving,Ekachai Phobsila,6/11/17 16:29,198,No,No,6/11/17 12:45,142,167,104
103036186,10254155,P01020-S00000110,6/9/17 7:03,480,distraction,glance_away,8.1,71,44,160,524,false positive,eyewear interference,Katelyn,6/9/17 7:06,6,No,No,6/9/17 6:16,47,23,15
103048127,10253945,P04025-S00008560,6/9/17 7:49,480,fatigue,fatigue,2.47,91,56,62,203,false positive,acceptable driving,Katelyn,6/9/17 7:52,216,Yes,Yes,6/9/17 6:09,100,141,88
103058386,10253066,P04025-S00001169,6/9/17 7:55,480,distraction,glance_down,4.27,94,58,111,366,false positive,acceptable driving,Stefanie Mendoza,6/9/17 8:30,1,No,No,6/9/17 5:33,143,56,35
103053923,10255461,P01020-S00000052,6/9/17 8:11,480,distraction,glance_away,4.82,91,57,122,400,false positive,acceptable driving,Stefanie Mendoza,6/9/17 8:13,256,No,No,6/9/17 7:06,65,99,61
103065816,10258239,P04025-S00009674,6/9/17 8:57,480,fatigue,fatigue,7.77,0,0,1,2,false positive,testing,Stefanie Mendoza,6/9/17 8:59,267,Yes,Yes,6/9/17 8:56,1,0,0
103076856,10259347,P01020-S00000023,6/9/17 9:38,480,fatigue,fatigue,1.93,0,0,0,0,false positive,testing,Stefanie Mendoza,6/9/17 9:39,0,Yes,Yes,6/9/17 9:36,2,0,0
103086673,10254155,P01020-S00000110,6/9/17 10:14,480,distraction,glance_away,4.67,82,51,106,347,false positive,acceptable driving,Stefanie Mendoza,6/9/17 10:16,360,No,No,6/9/17 6:16,238,249,154
126972722,12362288,Unit002,7/11/17 6:16,480,distraction,glance_away,5.27,91,57,133,438,false positive,eyewear interference,Zarifah,7/11/17 6:22,167,No,No,7/11/17 5:02,74,24,15
103127526,10258382,P04025-S00006942,6/9/17 11:03,480,distraction,glance_away,5.3,91,57,134,441,false positive,acceptable driving,Stefanie Mendoza,6/9/17 12:51,178,No,No,6/9/17 9:02,121,178,111
103127354,10258382,P04025-S00006942,6/9/17 11:32,480,distraction,glance_away,4.37,36,23,44,145,false positive,acceptable driving,Stefanie Mendoza,6/9/17 12:50,260,No,No,6/9/17 9:02,151,221,138
103116248,10261055,P04025-S00008531,6/9/17 12:05,480,distraction,glance_away,9,67,41,166,546,false positive,acceptable driving,Stefanie Mendoza,6/9/17 12:07,10,No,No,6/9/17 10:45,81,6,3
103121349,10261549,P04025-S00001233,6/9/17 12:25,480,distraction,glance_down,4.55,84,52,106,349,false positive,acceptable driving,Stefanie Mendoza,6/9/17 12:26,270,No,No,6/9/17 11:05,80,47,29
103124993,10261549,P04025-S00001233,6/9/17 12:39,480,distraction,glance_down,7.72,96,59,205,672,false positive,acceptable driving,Stefanie Mendoza,6/9/17 12:40,170,No,No,6/9/17 11:05,94,65,41
126978001,12362288,Unit002,7/11/17 6:29,480,distraction,glance_away,5.3,72,45,107,350,false positive,eyewear interference,Zarifah,7/11/17 6:30,258,No,No,7/11/17 5:02,87,41,25
103158102,10261549,P04025-S00001233,6/9/17 14:23,480,fatigue,fatigue,2.08,98,61,56,185,false positive,acceptable driving,Stefanie Mendoza,6/9/17 15:33,206,Yes,Yes,6/9/17 11:05,198,222,138
103162319,10265326,P04025-S00001602,6/9/17 15:01,480,fatigue,fatigue,1.75,86,53,42,137,false positive,eyewear interference,Stefanie Mendoza,6/9/17 15:47,350,Yes,Yes,6/9/17 13:42,79,98,61
103161114,10266535,P04025-S00001228,6/9/17 15:11,480,distraction,glance_away,9.25,45,28,115,379,false positive,acceptable driving,Stefanie Mendoza,6/9/17 15:43,104,No,No,6/9/17 14:30,41,1,0
128128937,12458376,Unit002,9/11/17 7:40,480,fatigue,fatigue,24.23,82,51,550,1804,false positive,acceptable driving,Will,9/11/17 7:43,249,Yes,Yes,43048.3,33,3,2
128397216,12467659,Unit002,9/11/17 19:37,480,distraction,glance_away,8.7,90,56,219,717,false positive,acceptable driving,Gianna,9/11/17 19:40,47,No,No,43048.49,468,554,344
103160272,10265326,P04025-S00001602,6/9/17 15:38,480,fatigue,fatigue,3.02,77,48,64,211,false positive,eyewear interference,Stefanie Mendoza,6/9/17 15:40,358,Yes,Yes,6/9/17 13:42,116,149,93
103174044,10265326,P04025-S00001602,6/9/17 16:19,480,fatigue,fatigue,1.57,67,42,29,96,false positive,acceptable driving,Stefanie Mendoza,6/9/17 16:22,333,Yes,Yes,6/9/17 13:42,157,200,124
103192895,10266718,P04025-S00008556,6/9/17 16:40,480,distraction,glance_away,4.48,84,52,105,343,false positive,acceptable driving,Heather,6/9/17 17:44,345,No,No,6/9/17 14:55,105,149,93
103285890,10268761,P04025-S00006982,6/9/17 16:54,480,distraction,glance_away,4.13,71,44,82,268,false positive,acceptable driving,Benjamin,6/9/17 23:40,349,Yes,Yes,6/9/17 16:32,23,24,15
101617960,10120951,Unit023,1/9/17 15:29,480,distraction,glance_down,11.02,95,59,292,957,verified,distracted driving,Analyst 12,1/9/17 15:33,0,No,No,1/9/17 10:47,281,400,248
131544760,12745944,Unit002,16/11/17 13:45,480,distraction,glance_away,4.87,90,56,122,400,false positive,acceptable driving,Andrew Valenzuela,16/11/17 13:49,93,No,No,43055.49,126,147,92
131604243,12745944,Unit002,16/11/17 16:26,480,distraction,glance_away,4.93,59,36,80,263,false positive,acceptable driving,Richard,16/11/17 17:17,76,No,No,43055.49,287,368,229
133216947,12883729,Unit002,20/11/17 7:22,480,distraction,glance_away,5.25,89,55,129,424,false positive,acceptable driving,Alex,20/11/17 7:56,230,No,No,43059.29,25,28,17
103285934,10278663,P04025-S00006982,6/9/17 22:02,480,distraction,glance_away,4.37,68,42,82,269,false positive,acceptable driving,Benjamin,6/9/17 23:40,68,Yes,Yes,6/9/17 21:28,33,46,29
103279848,10274260,P04025-S00006856,6/9/17 22:16,480,distraction,glance_away,6.03,92,57,155,507,false positive,acceptable driving,Benjamin,6/9/17 23:14,91,No,No,6/9/17 20:19,117,169,105
133966882,12938540,Unit002,21/11/17 14:45,480,distraction,glance_away,9.47,81,50,213,698,false positive,acceptable driving,Brian,21/11/17 17:39,83,No,No,43060.5,165,193,120
133965711,12938540,Unit002,21/11/17 15:52,480,distraction,glance_away,6.37,91,56,160,525,false positive,acceptable driving,Brian,21/11/17 17:35,68,No,No,43060.5,232,288,179
135099090,13033991,Unit002,23/11/17 21:43,480,distraction,glance_away,4.25,90,56,107,350,false positive,acceptable driving,Brian,23/11/17 21:45,75,No,No,43062.65,366,362,225
103360868,10284138,P04025-S00000503,7/9/17 4:33,480,distraction,glance_away,4.2,88,55,103,338,false positive,acceptable driving,andrew,7/9/17 5:10,195,Yes,Yes,7/9/17 4:02,31,29,18
103360797,10284138,P04025-S00000503,7/9/17 4:33,480,distraction,glance_away,5.07,88,55,124,408,false positive,acceptable driving,andrew,7/9/17 5:10,195,Yes,Yes,7/9/17 4:02,32,29,18
103366990,10286354,P04025-S00000599,7/9/17 5:34,480,distraction,glance_away,5,87,54,121,399,false positive,acceptable driving,Benjamin,7/9/17 5:37,218,No,No,7/9/17 4:48,46,54,33
135482919,13064151,Unit002,24/11/17 16:33,480,distraction,glance_away,4.22,87,54,101,333,false positive,acceptable driving,Gianna,24/11/17 16:36,243,No,No,43063.42,387,504,313
103389355,10287548,P04025-S00007624,7/9/17 6:59,480,distraction,glance_away,13.97,41,26,160,525,false positive,acceptable driving,Benjamin,7/9/17 7:03,352,No,No,7/9/17 6:19,41,40,25
103391620,10286075,P04025-S00008624,7/9/17 7:06,480,distraction,glance_down,4.65,89,56,115,379,false positive,acceptable driving,Benjamin,7/9/17 7:10,103,No,No,7/9/17 5:19,107,138,86
137103542,13207142,Unit002,28/11/17 7:59,480,distraction,glance_away,8.65,91,56,218,715,false positive,acceptable driving,Will,28/11/17 9:00,224,No,No,43067.31,38,31,19
137104627,13207142,Unit002,28/11/17 8:02,480,distraction,glance_away,4.38,89,55,108,354,false positive,acceptable driving,Will,28/11/17 9:02,218,No,No,43067.31,40,35,22
137232811,13219861,Unit002,28/11/17 13:06,480,distraction,glance_away,6.18,91,57,157,515,false positive,acceptable driving,Will,28/11/17 13:11,271,No,No,43067.54,12,10,6
103409211,10287591,P04025-S00008531,7/9/17 8:10,480,distraction,glance_away,8.72,84,52,202,664,false positive,system error,Heather,7/9/17 8:13,16,No,No,7/9/17 6:20,111,120,75
103411140,10287205,P04025-S00008585,7/9/17 8:18,480,distraction,glance_away,5.27,44,28,65,213,false positive,acceptable driving,Heather,7/9/17 8:21,210,No,No,7/9/17 6:04,134,192,120
138133588,13296166,Unit002,30/11/17 4:57,480,distraction,glance_away,21.65,62,39,374,1226,false positive,acceptable driving,Emma,30/11/17 5:48,51,No,No,43069.2,6,1,0
101677746,10129177,Unit017,1/9/17 18:06,480,distraction,glance_away,4.12,94,58,107,352,verified,distracted driving,Analyst 12,1/9/17 19:48,27,No,No,1/9/17 14:35,212,296,184
103425756,10292059,P04025-S00001242,7/9/17 9:13,480,fatigue,fatigue,7.83,0,0,0,0,false positive,testing,Heather,7/9/17 9:14,246,Yes,Yes,7/9/17 9:11,2,0,0
101666348,10131054,Unit005,1/9/17 18:57,480,distraction,glance_away,6.95,49,30,94,310,verified,distracted driving,Analyst 12,1/9/17 18:59,206,No,No,1/9/17 18:06,51,69,43
101698897,10133205,Unit017,1/9/17 20:55,480,distraction,glance_away,5.57,93,58,144,474,verified,distracted driving,Analyst 2,1/9/17 21:30,78,No,No,1/9/17 19:46,69,98,61
103433707,10292019,P04025-S00006942,7/9/17 9:40,480,distraction,glance_away,5.5,91,56,139,456,false positive,system error,Heather,7/9/17 9:41,187,No,No,7/9/17 9:10,31,6,4
103434924,10292497,P04025-S00000953,7/9/17 9:44,480,fatigue,fatigue,2.03,95,59,54,177,false positive,eyewear interference,Stefanie Mendoza,7/9/17 9:46,2,Yes,Yes,7/9/17 6:44,180,243,151
103442473,10293396,P04025-S00008104,7/9/17 10:10,480,distraction,glance_down,5.23,90,56,131,429,false positive,acceptable driving,Heather,7/9/17 10:14,22,No,No,7/9/17 9:59,11,14,9
101823085,10143633,Unit010,2/9/17 6:57,480,distraction,fatigue,1.9,90,56,48,156,verified,distracted driving,Analyst 2,2/9/17 7:09,259,Yes,Yes,2/9/17 5:06,111,148,92
101867147,10144926,Unit076,2/9/17 7:38,480,distraction,glance_away,4.17,32,20,37,121,verified,distracted driving,Analyst 16,2/9/17 10:41,25,No,No,2/9/17 6:11,87,86,53
101835202,10145739,Unit028,2/9/17 8:06,480,distraction,glance_away,4.6,31,19,39,129,verified,distracted driving,Analyst 12,2/9/17 8:07,22,No,No,2/9/17 6:23,103,118,74
101863566,10146483,Unit040,2/9/17 9:10,480,distraction,glance_away,4.52,90,56,113,370,verified,distracted driving,Analyst 12,2/9/17 10:24,269,No,No,2/9/17 7:29,100,131,81
103458950,10295066,P04025-S00001602,7/9/17 11:09,480,distraction,glance_down,5.87,86,54,140,460,false positive,eyewear interference,Stefanie Mendoza,7/9/17 11:10,34,No,No,7/9/17 11:02,7,7,4
103489737,10287591,P04025-S00008531,7/9/17 12:25,480,distraction,glance_away,4.95,85,53,116,382,false positive,acceptable driving,Stefanie Mendoza,7/9/17 13:05,331,No,No,7/9/17 6:20,365,439,273
103484911,10292767,P01020-S00000052,7/9/17 12:45,480,distraction,glance_away,5.6,91,57,142,465,false positive,acceptable driving,Heather,7/9/17 12:47,90,No,No,7/9/17 9:35,190,207,129
101849927,10144372,Unit034,2/9/17 9:18,480,distraction,glance_away,5.12,90,56,128,420,verified,distracted driving,Analyst 16,2/9/17 9:20,0,No,No,2/9/17 5:42,216,250,155
101878809,10147742,Unit080,2/9/17 11:33,480,distraction,glance_away,4.27,44,28,53,173,verified,distracted driving,Analyst 16,2/9/17 11:36,209,No,No,2/9/17 8:32,181,190,118
111840295,11045673,Unit003,1/10/17 8:46,480,distraction,glance_down,6.03,86,54,145,474,false positive,eyewear interference,Brandy,1/10/17 8:48,253,No,No,1/10/17 8:16,30,13,8
111843115,11045673,Unit003,1/10/17 9:00,480,distraction,glance_down,8.55,86,53,204,671,false positive,eyewear interference,Brandy,1/10/17 9:04,187,No,No,1/10/17 8:16,44,34,21
112119845,11068327,Unit003,2/10/17 7:43,480,distraction,glance_away,4.98,86,53,119,389,false positive,eyewear interference,Zarifah,2/10/17 7:45,228,No,No,2/10/17 7:02,41,17,10
103502068,10293554,P04025-S00008556,7/9/17 13:18,480,distraction,glance_away,5.85,89,55,145,476,false positive,acceptable driving,Stefanie Mendoza,7/9/17 13:51,201,No,No,7/9/17 10:04,193,276,171
112215421,11070840,Unit003,2/10/17 13:33,480,distraction,glance_down,4.83,73,46,99,324,false positive,eyewear interference,Brandy,2/10/17 13:37,15,No,No,2/10/17 8:46,287,168,104
103502145,10293554,P04025-S00008556,7/9/17 13:18,480,distraction,glance_away,4.65,90,56,116,381,false positive,acceptable driving,Stefanie Mendoza,7/9/17 13:51,201,No,No,7/9/17 10:04,194,276,172
103516724,10287969,P04025-S00001228,7/9/17 13:27,480,fatigue,fatigue,1.55,88,55,38,124,false positive,acceptable driving,Heather,7/9/17 14:42,347,Yes,Yes,7/9/17 6:35,412,466,289
112243076,11070840,Unit003,2/10/17 15:13,480,distraction,glance_away,6.77,84,52,157,517,false positive,eyewear interference,Heather,2/10/17 15:15,0,No,No,2/10/17 8:46,387,295,183
103573390,10289565,P04025-S00000871,7/9/17 13:45,480,fatigue,fatigue,1.7,67,42,32,104,false positive,acceptable driving,Heather,7/9/17 18:20,29,Yes,Yes,7/9/17 7:38,367,348,216
103501285,10295402,P04025-S00002198,7/9/17 13:45,480,distraction,glance_away,8.52,92,57,218,716,false positive,system error,Heather,7/9/17 13:47,91,Yes,Yes,7/9/17 10:54,171,239,148
103573542,10289565,P04025-S00000871,7/9/17 13:48,480,distraction,glance_down,8.67,91,56,219,718,false positive,acceptable driving,Heather,7/9/17 18:23,29,No,No,7/9/17 7:38,370,352,219
